trial_id,measurement_noise,observation_fraction,observations_used,outcome,prediction,same_time_snapshot_q,same_time_snapshot_prediction,q0,q_final,q_hat,distance_from_separatrix,damage_fraction,true_correction_rate,realized_correction_map_mean,realized_correction_map_sd,realized_correction_map_min,realized_correction_map_max,estimated_correction_rate,raw_correction_rate,correction_hit_lower,correction_hit_upper,correction_relative_error,true_coupling,estimated_coupling,raw_coupling,coupling_hit_lower,coupling_hit_upper,coupling_absolute_error,same_time_snapshot_rmse,same_time_snapshot_nrmse,same_time_snapshot_correlation,same_time_snapshot_pixel_accuracy,same_time_snapshot_macro_dice,same_time_snapshot_macro_dice_nonempty_classes,rmse,nrmse,correlation,pixel_accuracy,macro_dice,macro_dice_nonempty_classes
1,0.0,0.1,23,0,0,0.37123783561087065,0,0.31103853687322397,2.929476359396866e-06,-0.2658936334132911,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,0.04940812485935494,True,False,0.8798455572812152,0.07004522008239797,0.5630652934375584,0.5630652934375584,False,False,0.4930200733551604,0.3503252756121103,0.17516263780605515,0.918075630453908,0.7598425196850394,0.604102564102564,0.604102564102564,0.32400108100259023,0.16200054050129511,0.9623746606910248,0.9901574803149606,0.9901198164231175,0.9901198164231175
1,0.0,0.15,34,0,0,0.29204120066765843,0,0.31103853687322397,2.929476359396866e-06,-0.2747047747993014,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.17376115488277724,True,False,0.8798455572812152,0.07004522008239797,0.6,0.7352686367466543,False,True,0.529954779917602,0.27530237359392495,0.13765118679696248,0.9579553385600965,0.7598425196850394,0.604102564102564,0.604102564102564,0.3096233862102498,0.1548116931051249,0.9720147718239909,0.9940944881889764,0.9940466550992867,0.9940466550992867
1,0.0,0.2,45,0,0,0.22438854930331154,0,0.31103853687322397,2.929476359396866e-06,-0.2818213602576068,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.052722714148368516,True,False,0.8798455572812152,0.07004522008239797,0.6,0.6417001087954441,False,True,0.529954779917602,0.2115176127582983,0.10575880637914915,0.9789040577081216,0.9271653543307087,0.918589770994542,0.918589770994542,0.3023070133471118,0.1511535066735559,0.9777778249764303,0.9881889763779528,0.9881685823754789,0.9881685823754789
1,0.0,0.3,67,0,0,0.12713161595550584,0,0.31103853687322397,2.929476359396866e-06,-0.27803651104809474,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.12499643479386582,0.12499643479386582,False,False,0.8122640379438515,0.07004522008239797,0.511878508154664,0.511878508154664,False,False,0.44183328807226596,0.12023132653493594,0.06011566326746797,0.9944425094675915,0.9763779527559056,0.9753512132822477,0.9753512132822477,0.27711593570230775,0.13855796785115387,0.9846951556150191,0.9901574803149606,0.9901198164231175,0.9901198164231175
1,0.0,0.5,111,0,0,0.03518307804332989,0,0.31103853687322397,2.929476359396866e-06,-0.1337841738746329,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.2566614352697829,0.2566614352697829,False,False,0.614512353471947,0.07004522008239797,0.38953552573489986,0.38953552573489986,False,False,0.3194903056525019,0.03422571134885577,0.017112855674427885,0.999585502919206,1.0,1.0,1.0,0.13163644647131106,0.06581822323565553,0.9953208045233184,1.0,1.0,1.0
1,0.02,0.05,12,0,0,0.43873711427032824,0,0.31103853687322397,2.929476359396866e-06,-0.2465825963069912,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.25858103307524516,True,False,0.8798455572812152,0.07004522008239797,0.6,0.7959829185889679,False,True,0.529954779917602,0.4158402413791343,0.20792012068956714,0.8626677541510366,0.7598425196850394,0.604102564102564,0.604102564102564,0.5111156104957822,0.2555578052478911,0.8672409750080026,0.7952755905511811,0.8006640291787169,0.8006640291787169
1,0.02,0.1,23,0,0,0.3698977045606203,0,0.31103853687322397,2.929476359396866e-06,-0.2630929893429513,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.0444423283423302,True,False,0.8798455572812152,0.07004522008239797,0.44624576557948414,0.44624576557948414,False,False,0.37620054549708615,0.34969718803960015,0.17484859401980007,0.918288708517404,0.7598425196850394,0.604102564102564,0.604102564102564,0.35667962120318636,0.17833981060159318,0.946657834639367,0.9822834645669292,0.9823619456693095,0.9823619456693095
1,0.02,0.15,34,0,0,0.2920922895250877,0,0.31103853687322397,2.929476359396866e-06,-0.2753845999938734,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.2052035239506879,True,False,0.8798455572812152,0.07004522008239797,0.6,0.6536340114926404,False,True,0.529954779917602,0.2761733062019326,0.1380866531009663,0.9573955436537719,0.7598425196850394,0.604102564102564,0.604102564102564,0.32700458825503775,0.16350229412751888,0.9651439739177856,0.9921259842519685,0.992046343524275,0.992046343524275
1,0.02,0.2,45,0,0,0.22437952568617203,0,0.31103853687322397,2.929476359396866e-06,-0.27965946723913554,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.08,-0.06727066623935718,True,False,0.8798455572812152,0.07004522008239797,0.5851405793837565,0.5851405793837565,False,False,0.5150953593013585,0.21227216732705462,0.10613608366352731,0.9781152909457627,0.9173228346456693,0.9061316657981587,0.9061316657981587,0.31023891548894283,0.15511945774447142,0.9732141997615644,0.9921259842519685,0.992079126651892,0.992079126651892
1,0.02,0.3,67,0,0,0.12764038043281994,0,0.31103853687322397,2.929476359396866e-06,-0.2786359854058897,0.18896146312677603,0.24015748031496062,0.6658097544277723,0.6651365326922841,0.07678427627135644,0.39843141026843487,0.9142857430507955,0.11888478641553185,0.11888478641553185,False,False,0.8214433092562501,0.07004522008239797,0.4497065474664724,0.4497065474664724,False,False,0.37966132738407443,0.12244139820653643,0.06122069910326822,0.9937833173889251,0.9744094488188977,0.9732311229538587,0.9732311229538587,0.2810762645512043,0.14053813227560216,0.9829420849545685,0.9980314960629921,0.9980069447133691,0.9980069447133691
