trial_id,measurement_noise,observation_fraction,outcome,same_time_snapshot_q,same_time_snapshot_prediction
20,0.0,0.05,1,0.6005650604352254,1
20,0.0,0.1,1,0.6987925675601251,1
20,0.0,0.15,1,0.7792712868619287,1
20,0.0,0.2,1,0.8415368335566067,1
20,0.0,0.3,1,0.921307207717152,1
20,0.0,0.5,1,0.9806437585808341,1
20,0.02,0.05,1,0.5989366854412227,1
20,0.02,0.1,1,0.6978017548813772,1
20,0.02,0.15,1,0.7817229076617946,1
20,0.02,0.2,1,0.840787992783319,1
20,0.02,0.3,1,0.9219890131747766,1
20,0.02,0.5,1,0.981807851011327,1
20,0.05,0.05,1,0.596959046956693,1
20,0.05,0.1,1,0.6997360362001691,1
20,0.05,0.15,1,0.7839564631183134,1
20,0.05,0.2,1,0.8370517478445888,1
20,0.05,0.3,1,0.9162293512819487,1
20,0.05,0.5,1,0.9786765106227219,1
20,0.1,0.05,1,0.6000861124281353,1
20,0.1,0.1,1,0.7023414972144949,1
20,0.1,0.15,1,0.7793912262973007,1
20,0.1,0.2,1,0.846402389723024,1
20,0.1,0.3,1,0.9262433336519322,1
20,0.1,0.5,1,0.986277161391408,1
20,0.15,0.05,1,0.6097058327877308,1
20,0.15,0.1,1,0.6939473161569726,1
20,0.15,0.15,1,0.7770106125925234,1
20,0.15,0.2,1,0.8416383585417618,1
20,0.15,0.3,1,0.926939281031828,1
20,0.15,0.5,1,0.9880105709899979,1
21,0.0,0.05,1,0.48626093953701593,0
21,0.0,0.1,1,0.4872307627797982,0
21,0.0,0.15,1,0.48978087422426675,0
21,0.0,0.2,1,0.5179435817383257,1
21,0.0,0.3,1,0.6209650278559422,1
21,0.0,0.5,1,0.8266688597359775,1
21,0.02,0.05,1,0.4866404412618082,0
21,0.02,0.1,1,0.4876860541671712,0
21,0.02,0.15,1,0.48889588763029135,0
21,0.02,0.2,1,0.5180705207487329,1
21,0.02,0.3,1,0.6203206624396533,1
21,0.02,0.5,1,0.8275504781530699,1
21,0.05,0.05,1,0.48877248992250666,0
21,0.05,0.1,1,0.48969233431910253,0
21,0.05,0.15,1,0.49059048807483563,0
21,0.05,0.2,1,0.5180404554437091,1
21,0.05,0.3,1,0.6190017679891191,1
21,0.05,0.5,1,0.8272124462943277,1
21,0.1,0.05,1,0.4896467409724884,0
21,0.1,0.1,1,0.4821204279987514,0
21,0.1,0.15,1,0.490006889697052,0
21,0.1,0.2,1,0.5259315558785566,1
21,0.1,0.3,1,0.6263102911166062,1
21,0.1,0.5,1,0.8285314288600287,1
21,0.15,0.05,1,0.4962839182587309,0
21,0.15,0.1,1,0.4929937040183921,0
21,0.15,0.15,1,0.490396210746351,0
21,0.15,0.2,1,0.5247722107102695,1
21,0.15,0.3,1,0.6226616781432334,1
21,0.15,0.5,1,0.8129975906592897,1
22,0.0,0.05,1,0.5195847515463081,1
22,0.0,0.1,1,0.5393174273736873,1
22,0.0,0.15,1,0.5585841014722946,1
22,0.0,0.2,1,0.5894060668928688,1
22,0.0,0.3,1,0.6997892185086482,1
22,0.0,0.5,1,0.8918778399383052,1
22,0.02,0.05,1,0.5198389066721338,1
22,0.02,0.1,1,0.5396457401550202,1
22,0.02,0.15,1,0.5588047176226986,1
22,0.02,0.2,1,0.588987477452121,1
22,0.02,0.3,1,0.7005351493183071,1
22,0.02,0.5,1,0.892068652735229,1
22,0.05,0.05,1,0.5193476439209842,1
22,0.05,0.1,1,0.5381277585096558,1
22,0.05,0.15,1,0.5574863783622962,1
22,0.05,0.2,1,0.5889569077371111,1
22,0.05,0.3,1,0.6972098816346511,1
22,0.05,0.5,1,0.8930075330144676,1
22,0.1,0.05,1,0.5216588386301657,1
22,0.1,0.1,1,0.5350321349297058,1
22,0.1,0.15,1,0.5614849653965553,1
22,0.1,0.2,1,0.5889544462624566,1
22,0.1,0.3,1,0.6973058361705585,1
22,0.1,0.5,1,0.8967601729006498,1
22,0.15,0.05,1,0.5202751832434029,1
22,0.15,0.1,1,0.5399123263729857,1
22,0.15,0.15,1,0.5637636292704218,1
22,0.15,0.2,1,0.5784804247444509,1
22,0.15,0.3,1,0.6964528944875543,1
22,0.15,0.5,1,0.8952834720910888,1
23,0.0,0.05,0,0.46652170475741583,0
23,0.0,0.1,0,0.4370248247276653,0
23,0.0,0.15,0,0.3917179806179607,0
23,0.0,0.2,0,0.32811785743898175,0
23,0.0,0.3,0,0.20471414558222953,0
23,0.0,0.5,0,0.06434519143005919,0
23,0.02,0.05,0,0.4663994552441977,0
23,0.02,0.1,0,0.4373320416917678,0
23,0.02,0.15,0,0.39105127460179423,0
23,0.02,0.2,0,0.3276967197523874,0
23,0.02,0.3,0,0.20533185341974997,0
23,0.02,0.5,0,0.06565692790366433,0
23,0.05,0.05,0,0.4648303244917901,0
23,0.05,0.1,0,0.4384653538078447,0
23,0.05,0.15,0,0.3905800842412824,0
23,0.05,0.2,0,0.32936969400807037,0
23,0.05,0.3,0,0.20595423050557427,0
23,0.05,0.5,0,0.06627408567268805,0
23,0.1,0.05,0,0.4800491280093707,0
23,0.1,0.1,0,0.43495880937463527,0
23,0.1,0.15,0,0.3974865257997223,0
23,0.1,0.2,0,0.33152929164582157,0
23,0.1,0.3,0,0.1994952101409365,0
23,0.1,0.5,0,0.06478725004548683,0
23,0.15,0.05,0,0.46491694592351857,0
23,0.15,0.1,0,0.43330233990068423,0
23,0.15,0.15,0,0.3867238966395408,0
23,0.15,0.2,0,0.325510098462857,0
23,0.15,0.3,0,0.21595676204894626,0
23,0.15,0.5,0,0.05222521870894887,0
24,0.0,0.05,0,0.5128558513361028,1
24,0.0,0.1,0,0.5218453099699711,1
24,0.0,0.15,0,0.5149552742168335,1
24,0.0,0.2,0,0.4964259954894212,0
24,0.0,0.3,0,0.40356598711103436,0
24,0.0,0.5,0,0.18795963630053522,0
24,0.02,0.05,0,0.5124023933356789,1
24,0.02,0.1,0,0.5209303128259114,1
24,0.02,0.15,0,0.5154953398237877,1
24,0.02,0.2,0,0.49650383189521013,0
24,0.02,0.3,0,0.4043081776780752,0
24,0.02,0.5,0,0.18888185750718336,0
24,0.05,0.05,0,0.5161378010083983,1
24,0.05,0.1,0,0.5249553702429157,1
24,0.05,0.15,0,0.5118302645247538,1
24,0.05,0.2,0,0.497259427040955,0
24,0.05,0.3,0,0.40173302546406436,0
24,0.05,0.5,0,0.18966659563039223,0
24,0.1,0.05,0,0.5083013421651772,1
24,0.1,0.1,0,0.5252645465551078,1
24,0.1,0.15,0,0.5154694162365242,1
24,0.1,0.2,0,0.49079224708114,0
24,0.1,0.3,0,0.39527409989017487,0
24,0.1,0.5,0,0.18889584929256834,0
24,0.15,0.05,0,0.516776748206611,1
24,0.15,0.1,0,0.5148517474020776,1
24,0.15,0.15,0,0.5170425597980803,1
24,0.15,0.2,0,0.5002488089688071,1
24,0.15,0.3,0,0.4084765473340704,0
24,0.15,0.5,0,0.19594616394377004,0
25,0.0,0.05,0,0.5139436459511892,1
25,0.0,0.1,0,0.52551529635163,1
25,0.0,0.15,0,0.5370960764261502,1
25,0.0,0.2,0,0.5527973524345396,1
25,0.0,0.3,0,0.5126396542324034,1
25,0.0,0.5,0,0.4256379496716254,0
25,0.02,0.05,0,0.5139692132904982,1
25,0.02,0.1,0,0.5258501377019061,1
25,0.02,0.15,0,0.5377760517761155,1
25,0.02,0.2,0,0.5533311668464449,1
25,0.02,0.3,0,0.5118373287038602,1
25,0.02,0.5,0,0.4277034684425116,0
25,0.05,0.05,0,0.5134328247341678,1
25,0.05,0.1,0,0.5286211142158198,1
25,0.05,0.15,0,0.5390216388835998,1
25,0.05,0.2,0,0.5486581056797875,1
25,0.05,0.3,0,0.5132845829993221,1
25,0.05,0.5,0,0.4234589181153237,0
25,0.1,0.05,0,0.5159165882681216,1
25,0.1,0.1,0,0.5179605614964292,1
25,0.1,0.15,0,0.5365634897713377,1
25,0.1,0.2,0,0.5510010946523737,1
25,0.1,0.3,0,0.5065080795963153,1
25,0.1,0.5,0,0.4317843468141568,0
25,0.15,0.05,0,0.520933084053717,1
25,0.15,0.1,0,0.5326575866163873,1
25,0.15,0.15,0,0.5376844671192053,1
25,0.15,0.2,0,0.5558589097501712,1
25,0.15,0.3,0,0.506414874439069,1
25,0.15,0.5,0,0.43563885111664197,0
26,0.0,0.05,0,0.4972036451288219,0
26,0.0,0.1,0,0.5054629271657315,1
26,0.0,0.15,0,0.507998901375067,1
26,0.0,0.2,0,0.49766109043195195,0
26,0.0,0.3,0,0.4528139433133426,0
26,0.0,0.5,0,0.2424127705986457,0
26,0.02,0.05,0,0.49963279978390496,0
26,0.02,0.1,0,0.5042944758952198,1
26,0.02,0.15,0,0.5051186289696581,1
26,0.02,0.2,0,0.4973074232371011,0
26,0.02,0.3,0,0.45241752430106713,0
26,0.02,0.5,0,0.24163830651691556,0
26,0.05,0.05,0,0.4992658633815106,0
26,0.05,0.1,0,0.5093657760657566,1
26,0.05,0.15,0,0.50607975755858,1
26,0.05,0.2,0,0.49997060974912305,0
26,0.05,0.3,0,0.4508512312589667,0
26,0.05,0.5,0,0.24168175781629414,0
26,0.1,0.05,0,0.500520990800479,1
26,0.1,0.1,0,0.5007068933906219,1
26,0.1,0.15,0,0.5041756080909181,1
26,0.1,0.2,0,0.4917449441196069,0
26,0.1,0.3,0,0.45253507759503736,0
26,0.1,0.5,0,0.24141899628599855,0
26,0.15,0.05,0,0.49005606937668006,0
26,0.15,0.1,0,0.500092586763486,1
26,0.15,0.15,0,0.5101505482756065,1
26,0.15,0.2,0,0.4899062312621153,0
26,0.15,0.3,0,0.4562349103476691,0
26,0.15,0.5,0,0.2545664061968193,0
27,0.0,0.05,0,0.4540243681337108,0
27,0.0,0.1,0,0.39763335821979134,0
27,0.0,0.15,0,0.33134825861737777,0
27,0.0,0.2,0,0.25415589098127883,0
27,0.0,0.3,0,0.13268442087374377,0
27,0.0,0.5,0,0.025751299085022637,0
27,0.02,0.05,0,0.45425242320244624,0
27,0.02,0.1,0,0.39698642481775825,0
27,0.02,0.15,0,0.3312141396399183,0
27,0.02,0.2,0,0.2545120796481245,0
27,0.02,0.3,0,0.1318645521213418,0
27,0.02,0.5,0,0.025747253473779444,0
27,0.05,0.05,0,0.45558845007397314,0
27,0.05,0.1,0,0.3977335758325903,0
27,0.05,0.15,0,0.3301690338076888,0
27,0.05,0.2,0,0.25513712103589903,0
27,0.05,0.3,0,0.1317598533436958,0
27,0.05,0.5,0,0.026207691854741054,0
27,0.1,0.05,0,0.4529338628441996,0
27,0.1,0.1,0,0.3993137104773654,0
27,0.1,0.15,0,0.3357010129918027,0
27,0.1,0.2,0,0.25344173336483417,0
27,0.1,0.3,0,0.12909228159961128,0
27,0.1,0.5,0,0.027038744538275202,0
27,0.15,0.05,0,0.4493146499031122,0
27,0.15,0.1,0,0.39801715201477944,0
27,0.15,0.15,0,0.31644917759612046,0
27,0.15,0.2,0,0.25736517764122274,0
27,0.15,0.3,0,0.13978272637605763,0
27,0.15,0.5,0,0.038989130893362936,0
28,0.0,0.05,1,0.5024193064454272,1
28,0.0,0.1,1,0.5193998888524677,1
28,0.0,0.15,1,0.5254833625611588,1
28,0.0,0.2,1,0.5398389720850683,1
28,0.0,0.3,1,0.6451821158851616,1
28,0.0,0.5,1,0.9065915064944159,1
28,0.02,0.05,1,0.5028874556712679,1
28,0.02,0.1,1,0.5198800178261154,1
28,0.02,0.15,1,0.5241945208783407,1
28,0.02,0.2,1,0.5398961291024498,1
28,0.02,0.3,1,0.6450226510986402,1
28,0.02,0.5,1,0.9075764679973218,1
28,0.05,0.05,1,0.5001125659992038,1
28,0.05,0.1,1,0.5136784708031529,1
28,0.05,0.15,1,0.5213751732976932,1
28,0.05,0.2,1,0.5417111355991877,1
28,0.05,0.3,1,0.6441399947428404,1
28,0.05,0.5,1,0.9064788639138405,1
28,0.1,0.05,1,0.4986705607896884,0
28,0.1,0.1,1,0.5181252157468894,1
28,0.1,0.15,1,0.5204660088484062,1
28,0.1,0.2,1,0.5392475067655961,1
28,0.1,0.3,1,0.6415779968688986,1
28,0.1,0.5,1,0.9057038248327569,1
28,0.15,0.05,1,0.5038222526625682,1
28,0.15,0.1,1,0.5203655322910056,1
28,0.15,0.15,1,0.5249277518707932,1
28,0.15,0.2,1,0.5372178494491661,1
28,0.15,0.3,1,0.6420992004007539,1
28,0.15,0.5,1,0.913918294543735,1
29,0.0,0.05,1,0.4986956218549152,0
29,0.0,0.1,1,0.49352249350511573,0
29,0.0,0.15,1,0.5015904577415635,1
29,0.0,0.2,1,0.5119308886119257,1
29,0.0,0.3,1,0.6478889830544514,1
29,0.0,0.5,1,0.8906889149020423,1
29,0.02,0.05,1,0.4987976671879446,0
29,0.02,0.1,1,0.49297927497845306,0
29,0.02,0.15,1,0.50204292525896,1
29,0.02,0.2,1,0.5135816342339745,1
29,0.02,0.3,1,0.6495002781828421,1
29,0.02,0.5,1,0.8920188074934468,1
29,0.05,0.05,1,0.49649130219793586,0
29,0.05,0.1,1,0.4962542663668296,0
29,0.05,0.15,1,0.5041194115292517,1
29,0.05,0.2,1,0.5114183339094465,1
29,0.05,0.3,1,0.6451802450170208,1
29,0.05,0.5,1,0.8891848489673083,1
29,0.1,0.05,1,0.5036057802167767,1
29,0.1,0.1,1,0.49999873849305904,0
29,0.1,0.15,1,0.5050832290735308,1
29,0.1,0.2,1,0.5074152256105886,1
29,0.1,0.3,1,0.6478739222051046,1
29,0.1,0.5,1,0.8914936185220286,1
29,0.15,0.05,1,0.4996049272268732,0
29,0.15,0.1,1,0.5023226143647573,1
29,0.15,0.15,1,0.49895955677525466,0
29,0.15,0.2,1,0.5070887114473852,1
29,0.15,0.3,1,0.6555868498682773,1
29,0.15,0.5,1,0.8906355127658829,1
30,0.0,0.05,0,0.38479105231039423,0
30,0.0,0.1,0,0.296402041860995,0
30,0.0,0.15,0,0.2206045433476623,0
30,0.0,0.2,0,0.16045351891881893,0
30,0.0,0.3,0,0.08218719308387055,0
30,0.0,0.5,0,0.02046984375764702,0
30,0.02,0.05,0,0.3852287176758676,0
30,0.02,0.1,0,0.2955553162270945,0
30,0.02,0.15,0,0.21939347513128513,0
30,0.02,0.2,0,0.1608786013321064,0
30,0.02,0.3,0,0.08308029477402602,0
30,0.02,0.5,0,0.019630824430704893,0
30,0.05,0.05,0,0.3854551900702954,0
30,0.05,0.1,0,0.2931874440361411,0
30,0.05,0.15,0,0.21933494576715679,0
30,0.05,0.2,0,0.16215316072741354,0
30,0.05,0.3,0,0.084048590912778,0
30,0.05,0.5,0,0.025957823510586505,0
30,0.1,0.05,0,0.3854645171810634,0
30,0.1,0.1,0,0.2902104142588305,0
30,0.1,0.15,0,0.2230897937466723,0
30,0.1,0.2,0,0.16270639533018783,0
30,0.1,0.3,0,0.08679826889393802,0
30,0.1,0.5,0,0.026320087545455537,0
30,0.15,0.05,0,0.3709761501021018,0
30,0.15,0.1,0,0.29415085229841914,0
30,0.15,0.15,0,0.21911761875385505,0
30,0.15,0.2,0,0.16137701229096363,0
30,0.15,0.3,0,0.09164312952152202,0
30,0.15,0.5,0,0.02500115356237163,0
31,0.0,0.05,0,0.4674836420574736,0
31,0.0,0.1,0,0.42291683523398244,0
31,0.0,0.15,0,0.3663173284936211,0
31,0.0,0.2,0,0.3074313570385619,0
31,0.0,0.3,0,0.2054404409972114,0
31,0.0,0.5,0,0.05965766150959896,0
31,0.02,0.05,0,0.4680807017183065,0
31,0.02,0.1,0,0.42173922546343456,0
31,0.02,0.15,0,0.3663663309581823,0
31,0.02,0.2,0,0.307736911590938,0
31,0.02,0.3,0,0.2060143632315286,0
31,0.02,0.5,0,0.057688946519550977,0
31,0.05,0.05,0,0.46500660657642484,0
31,0.05,0.1,0,0.4221015545406634,0
31,0.05,0.15,0,0.3638950770259275,0
31,0.05,0.2,0,0.30655070087679515,0
31,0.05,0.3,0,0.2064476382392578,0
31,0.05,0.5,0,0.05914495828546681,0
31,0.1,0.05,0,0.46232629744210996,0
31,0.1,0.1,0,0.4150476290094089,0
31,0.1,0.15,0,0.36215042553546806,0
31,0.1,0.2,0,0.3108024813938418,0
31,0.1,0.3,0,0.20357313765788038,0
31,0.1,0.5,0,0.06311696879871154,0
31,0.15,0.05,0,0.47315621752860987,0
31,0.15,0.1,0,0.43042291985282527,0
31,0.15,0.15,0,0.37346506685955466,0
31,0.15,0.2,0,0.31266481352396475,0
31,0.15,0.3,0,0.20598825166054976,0
31,0.15,0.5,0,0.06849347197549648,0
32,0.0,0.05,1,0.5255451487240919,1
32,0.0,0.1,1,0.5495397985594367,1
32,0.0,0.15,1,0.5919074725342214,1
32,0.0,0.2,1,0.6289967983559043,1
32,0.0,0.3,1,0.7440395949996412,1
32,0.0,0.5,1,0.9249001947305606,1
32,0.02,0.05,1,0.5262227414321841,1
32,0.02,0.1,1,0.5496121504210442,1
32,0.02,0.15,1,0.5915524554848423,1
32,0.02,0.2,1,0.6294308604217556,1
32,0.02,0.3,1,0.7427268943693781,1
32,0.02,0.5,1,0.9249985793092954,1
32,0.05,0.05,1,0.5229125669505277,1
32,0.05,0.1,1,0.545163757304237,1
32,0.05,0.15,1,0.5936263480059866,1
32,0.05,0.2,1,0.6312529775347666,1
32,0.05,0.3,1,0.7427342206112324,1
32,0.05,0.5,1,0.9254934660188614,1
32,0.1,0.05,1,0.5276695730121862,1
32,0.1,0.1,1,0.5538599687113528,1
32,0.1,0.15,1,0.5864843481917349,1
32,0.1,0.2,1,0.6296572046150715,1
32,0.1,0.3,1,0.7384615945644412,1
32,0.1,0.5,1,0.9239119075081855,1
32,0.15,0.05,1,0.5241026237604641,1
32,0.15,0.1,1,0.5548237019176202,1
32,0.15,0.15,1,0.5911747920095636,1
32,0.15,0.2,1,0.63773213365048,1
32,0.15,0.3,1,0.7469534638732579,1
32,0.15,0.5,1,0.9262141193744168,1
33,0.0,0.05,0,0.4539652460179448,0
33,0.0,0.1,0,0.4126534031672271,0
33,0.0,0.15,0,0.36316207245240634,0
33,0.0,0.2,0,0.31547095343418924,0
33,0.0,0.3,0,0.2064141429090571,0
33,0.0,0.5,0,0.061222263469484596,0
33,0.02,0.05,0,0.45326016605974795,0
33,0.02,0.1,0,0.41431610969289157,0
33,0.02,0.15,0,0.3621954655103112,0
33,0.02,0.2,0,0.3141569623480732,0
33,0.02,0.3,0,0.20668526072652593,0
33,0.02,0.5,0,0.061164241250329515,0
33,0.05,0.05,0,0.45458450303065434,0
33,0.05,0.1,0,0.4141608479552025,0
33,0.05,0.15,0,0.3597554762991019,0
33,0.05,0.2,0,0.3164585357478661,0
33,0.05,0.3,0,0.20305623277508142,0
33,0.05,0.5,0,0.06222945500333406,0
33,0.1,0.05,0,0.45471172257687453,0
33,0.1,0.1,0,0.4162563441290639,0
33,0.1,0.15,0,0.36608821332309444,0
33,0.1,0.2,0,0.3135114320103206,0
33,0.1,0.3,0,0.20273731374399673,0
33,0.1,0.5,0,0.0647580020477686,0
33,0.15,0.05,0,0.4455993468349531,0
33,0.15,0.1,0,0.41091811620668894,0
33,0.15,0.15,0,0.36485136943361096,0
33,0.15,0.2,0,0.3237421423758989,0
33,0.15,0.3,0,0.20637883810059696,0
33,0.15,0.5,0,0.0641389440983639,0
34,0.0,0.05,1,0.5025135646267403,1
34,0.0,0.1,1,0.5322614637574796,1
34,0.0,0.15,1,0.539058130468038,1
34,0.0,0.2,1,0.5797124155491572,1
34,0.0,0.3,1,0.6883490314372469,1
34,0.0,0.5,1,0.8899318831263885,1
34,0.02,0.05,1,0.5020782770349014,1
34,0.02,0.1,1,0.5294010506004219,1
34,0.02,0.15,1,0.537893948576837,1
34,0.02,0.2,1,0.5804041961660253,1
34,0.02,0.3,1,0.6892242563524242,1
34,0.02,0.5,1,0.8903490322841213,1
34,0.05,0.05,1,0.5045095466090374,1
34,0.05,0.1,1,0.5317890178361105,1
34,0.05,0.15,1,0.537923159130928,1
34,0.05,0.2,1,0.5808913133055469,1
34,0.05,0.3,1,0.686053804078487,1
34,0.05,0.5,1,0.8919187979740356,1
34,0.1,0.05,1,0.49747329272671076,0
34,0.1,0.1,1,0.5223041179018343,1
34,0.1,0.15,1,0.54855683120732,1
34,0.1,0.2,1,0.5829620877670716,1
34,0.1,0.3,1,0.6887733000060553,1
34,0.1,0.5,1,0.8886839091117067,1
34,0.15,0.05,1,0.5099202281325408,1
34,0.15,0.1,1,0.535705155993539,1
34,0.15,0.15,1,0.5407488943554253,1
34,0.15,0.2,1,0.5864645352321073,1
34,0.15,0.3,1,0.691495873671781,1
34,0.15,0.5,1,0.8917955112457427,1
35,0.0,0.05,1,0.5238107470357537,1
35,0.0,0.1,1,0.552946076151987,1
35,0.0,0.15,1,0.5806828747280252,1
35,0.0,0.2,1,0.6308609184688913,1
35,0.0,0.3,1,0.7524709686653961,1
35,0.0,0.5,1,0.926580213300259,1
35,0.02,0.05,1,0.5243246967296945,1
35,0.02,0.1,1,0.5536113704547772,1
35,0.02,0.15,1,0.5808642958561913,1
35,0.02,0.2,1,0.6306796928418316,1
35,0.02,0.3,1,0.7514043387331287,1
35,0.02,0.5,1,0.9265629499444709,1
35,0.05,0.05,1,0.526349233244264,1
35,0.05,0.1,1,0.5553583585934382,1
35,0.05,0.15,1,0.5817723840256274,1
35,0.05,0.2,1,0.6344611773741132,1
35,0.05,0.3,1,0.7508550707360055,1
35,0.05,0.5,1,0.9267570495003734,1
35,0.1,0.05,1,0.5253460744849155,1
35,0.1,0.1,1,0.5479530545422221,1
35,0.1,0.15,1,0.5704484819815796,1
35,0.1,0.2,1,0.632899963728769,1
35,0.1,0.3,1,0.7569516537632859,1
35,0.1,0.5,1,0.9280164137896435,1
35,0.15,0.05,1,0.5245783874792492,1
35,0.15,0.1,1,0.5569215852740967,1
35,0.15,0.15,1,0.5896426628682805,1
35,0.15,0.2,1,0.6262151028115902,1
35,0.15,0.3,1,0.7634014780557916,1
35,0.15,0.5,1,0.9272632837739573,1
36,0.0,0.05,0,0.5063887868363113,1
36,0.0,0.1,0,0.5111886365501386,1
36,0.0,0.15,0,0.5207459638549178,1
36,0.0,0.2,0,0.5280913929004981,1
36,0.0,0.3,0,0.5194938634136471,1
36,0.0,0.5,0,0.48673390032265773,0
36,0.02,0.05,0,0.5055913431802761,1
36,0.02,0.1,0,0.5112018505589547,1
36,0.02,0.15,0,0.5218784715342253,1
36,0.02,0.2,0,0.5283230691258878,1
36,0.02,0.3,0,0.5211927805711692,1
36,0.02,0.5,0,0.4869281713949747,0
36,0.05,0.05,0,0.5058357850294143,1
36,0.05,0.1,0,0.507233799100864,1
36,0.05,0.15,0,0.5193389872968901,1
36,0.05,0.2,0,0.5241695269409042,1
36,0.05,0.3,0,0.5181117011390723,1
36,0.05,0.5,0,0.4862062817001387,0
36,0.1,0.05,0,0.5079576311792725,1
36,0.1,0.1,0,0.511653370802416,1
36,0.1,0.15,0,0.5274738603643002,1
36,0.1,0.2,0,0.5328290566501924,1
36,0.1,0.3,0,0.5230978092756143,1
36,0.1,0.5,0,0.49453929483478537,0
36,0.15,0.05,0,0.503886454498448,1
36,0.15,0.1,0,0.5046014228536588,1
36,0.15,0.15,0,0.5265529604581521,1
36,0.15,0.2,0,0.5242941832657281,1
36,0.15,0.3,0,0.5093799201687155,1
36,0.15,0.5,0,0.5007574726975955,1
37,0.0,0.05,0,0.48602931044431397,0
37,0.0,0.1,0,0.4871995241959507,0
37,0.0,0.15,0,0.4776813537387927,0
37,0.0,0.2,0,0.4434837844839921,0
37,0.0,0.3,0,0.39750138753544173,0
37,0.0,0.5,0,0.3176313141110396,0
37,0.02,0.05,0,0.48805585187517586,0
37,0.02,0.1,0,0.4867697259299732,0
37,0.02,0.15,0,0.47836682215003135,0
37,0.02,0.2,0,0.4434929156021747,0
37,0.02,0.3,0,0.39801235048843836,0
37,0.02,0.5,0,0.3173159983597289,0
37,0.05,0.05,0,0.4868918418746224,0
37,0.05,0.1,0,0.48611105486541095,0
37,0.05,0.15,0,0.4779020278506864,0
37,0.05,0.2,0,0.44546528840329724,0
37,0.05,0.3,0,0.39474271087400664,0
37,0.05,0.5,0,0.3178277112132214,0
37,0.1,0.05,0,0.48659307801887786,0
37,0.1,0.1,0,0.4814621128335379,0
37,0.1,0.15,0,0.4821020493443289,0
37,0.1,0.2,0,0.4465028593563562,0
37,0.1,0.3,0,0.39773063246075835,0
37,0.1,0.5,0,0.32129731073097045,0
37,0.15,0.05,0,0.481374550730698,0
37,0.15,0.1,0,0.4858564760218371,0
37,0.15,0.15,0,0.4716965029246972,0
37,0.15,0.2,0,0.4305901143272179,0
37,0.15,0.3,0,0.3953751754234962,0
37,0.15,0.5,0,0.32910266115713943,0
38,0.0,0.05,1,0.5001702823248576,1
38,0.0,0.1,1,0.5202203250635328,1
38,0.0,0.15,1,0.5434418163388068,1
38,0.0,0.2,1,0.5837902783638885,1
38,0.0,0.3,1,0.6591976725782834,1
38,0.0,0.5,1,0.879155334393113,1
38,0.02,0.05,1,0.5013753703172739,1
38,0.02,0.1,1,0.5221477701732365,1
38,0.02,0.15,1,0.543154683949649,1
38,0.02,0.2,1,0.5845047230470791,1
38,0.02,0.3,1,0.6618340348148835,1
38,0.02,0.5,1,0.8795646708051602,1
38,0.05,0.05,1,0.5025942924831092,1
38,0.05,0.1,1,0.5216463531426315,1
38,0.05,0.15,1,0.5414397546932331,1
38,0.05,0.2,1,0.5845030100759694,1
38,0.05,0.3,1,0.6601171154643136,1
38,0.05,0.5,1,0.88045407512825,1
38,0.1,0.05,1,0.4963878627478294,0
38,0.1,0.1,1,0.5192156185783183,1
38,0.1,0.15,1,0.5443923917790122,1
38,0.1,0.2,1,0.5837444909907177,1
38,0.1,0.3,1,0.6618119183196352,1
38,0.1,0.5,1,0.8798245050677085,1
38,0.15,0.05,1,0.5039797338585789,1
38,0.15,0.1,1,0.5245563141210283,1
38,0.15,0.15,1,0.5333558693955932,1
38,0.15,0.2,1,0.5798586008091142,1
38,0.15,0.3,1,0.6509773066257282,1
38,0.15,0.5,1,0.8953394071257068,1
39,0.0,0.05,1,0.5339608518628748,1
39,0.0,0.1,1,0.5438114016789557,1
39,0.0,0.15,1,0.5509920671443646,1
39,0.0,0.2,1,0.5724569440457936,1
39,0.0,0.3,1,0.6932372415273064,1
39,0.0,0.5,1,0.8819116984683174,1
39,0.02,0.05,1,0.5342473648093299,1
39,0.02,0.1,1,0.544141254504831,1
39,0.02,0.15,1,0.5505044740236509,1
39,0.02,0.2,1,0.5739650096956619,1
39,0.02,0.3,1,0.6931937109552705,1
39,0.02,0.5,1,0.8804487022067526,1
39,0.05,0.05,1,0.5358856413157113,1
39,0.05,0.1,1,0.5410021715651093,1
39,0.05,0.15,1,0.5531822379269844,1
39,0.05,0.2,1,0.5703765785596231,1
39,0.05,0.3,1,0.6980454534945439,1
39,0.05,0.5,1,0.8830018760912197,1
39,0.1,0.05,1,0.5250673570805546,1
39,0.1,0.1,1,0.5380163492540099,1
39,0.1,0.15,1,0.5525950135748653,1
39,0.1,0.2,1,0.5734879234666332,1
39,0.1,0.3,1,0.6972253722740792,1
39,0.1,0.5,1,0.8792362703453003,1
39,0.15,0.05,1,0.5384650765107193,1
39,0.15,0.1,1,0.543946976669708,1
39,0.15,0.15,1,0.5442272628284078,1
39,0.15,0.2,1,0.557882562444567,1
39,0.15,0.3,1,0.6936209196451736,1
39,0.15,0.5,1,0.8901011732065679,1
40,0.0,0.05,1,0.49953160492335996,0
40,0.0,0.1,1,0.5280664031813507,1
40,0.0,0.15,1,0.554146649300342,1
40,0.0,0.2,1,0.5922685243074385,1
40,0.0,0.3,1,0.684391879676636,1
40,0.0,0.5,1,0.8692160236678785,1
40,0.02,0.05,1,0.4981894303831337,0
40,0.02,0.1,1,0.5277477581610237,1
